title,count,comment_text,vote,reply,date
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"聞人聽書 《虞兮嘆》 【創作MV - Lyrics】 「蔡文姬：以後別讓我奶了，我男(瀾)朋友回來了」 【王者榮耀】
（畫質：1080p）
https://youtu.be/bUjuowPASe0
王者榮耀新英雄 瀾 登場最新CG《目標》——每個人都會渴望光明 他與她的初遇 第一個剛出場的英雄就被官方給弄死了，新英雄當真不被看好嗎？
（畫質：1080p）
https://youtu.be/eSjdOTL9lTw
瀾到底死沒死？他和蔡文姬最後去了哪里？曹操為什麽要殺義女？
（畫質：720p60）
https://youtu.be/a2vmr7N0vMg
King of Glory | 虞兮嘆【Yu Xi Tan】
（畫質：720p60）
https://youtu.be/i1SuLIcKIJM
【榮耀發財快報】新英雄司空震震撼來襲！揭秘瀾CG全故事線，身世悲慘堪比鳴人！
（畫質：1080p）
https://youtu.be/BRO9aoO3ssI
《虞兮嘆》
古曲風 項羽四面楚歌 無退路 
️虞姬訣別血落凝寒霜 
聞人聽書
（畫質：720p）
https://youtu.be/xGEQc8f-GcU
劉亦菲 虞兮嘆 MV - 聞人聽書
（畫質：720p）
https://youtu.be/SeHpdAhKUcE
神仙姐姐劉亦菲把《虞兮嘆》背後的故事演繹的淒美絕倫
（畫質：1080p）
https://youtu.be/3cQ38ayVyDg
這才是《虞兮嘆》的真正原唱，西楚霸王別了姬，棄了江山負了你
#劉亦菲
#虞兮嘆
（畫質：1080p60、720p60）
https://youtu.be/2WG2gHb8L68
聞人聽書《虞兮嘆》完整版
（畫質：480p）
https://youtu.be/QYLmVNm75b4
古風歌曲《虞兮嘆》原來是她唱的難怪這麽火
！Super nice vibrato ancient songs
（畫質：1080p）
https://youtu.be/wvWQamZZGBk
聞人聽書-----《虞兮嘆》版本山河令很有感覺哦 與君共飲這杯中冷暖 西風徹夜回憶吹不斷
（畫質：1440p、1080p、720p）
https://youtu.be/9XWsM5nnMKA
聞人聽書古風歌曲《虞兮嘆》亂世多少紅顏換一聲長嘆，關於虞姬終究是意難平
（畫質：1080p60）
https://youtu.be/wfs-0ioC0lM
937.聞人聽書 - 虞兮叹 虞兮嘆
（畫質：360p）
https://youtu.be/95zSfJ2a6nc
哈尼克孜「MV」- 聞人聽書 (被稱為千年一遇美女的新疆四美，一跳「一夢敦煌」便把萬千男士迷死！)
（畫質：1080p）
https://youtu.be/_cYBVPtFu9c
聞人聽書 - 虞兮嘆 - KTV版
（畫質：1080p）
https://youtu.be/D9Nxth7ebGQ
可迪 - 虞兮嘆 | Ngu hề thán - Khả Địch
（畫質：？）
https://youtube.com/shorts/3rFSLlaDSsw
Ngu hề thán 虞兮嘆 Yú xī tàn– Văn Nhân Thính Thư 聞人聽書- cover Đại Thần Tuệ
（畫質：？）
https://youtube.com/shorts/TcZRmDWE2dg
《虞兮嘆》古箏演奏 《yu xi sigh》playing guzheng
（畫質：1080p）
https://youtu.be/pY83nCW-X40
虞兮嘆2021
抖音熱搜
聞人聽書-虞兮嘆/聞人聽書-美人畫卷/聞人聽書-衣帶漸寬/聞人聽書-一笑江湖/聞人聽書-逍遙天下/聞人聽書-一念一生嘆/聞人聽書-風流身/聞人聽書-敘舊/聞人聽書-入海虞兮嘆
（畫質：1080p）
https://youtu.be/SOoy9pQJAxk
虞兮嘆|聞人聽書|『垓下一曲離亂 楚歌聲四方』|抖音音樂|熱門歌曲|kkbox|動態歌詞Lyrics
（畫質：1080p）
https://youtu.be/KqjwY78wFjE
អុី សុី ថាន 虞兮嘆 (聞人聽書) [Chinese-Khmer]
（畫質：1080p）
https://youtu.be/rSdnHk653AQ
聞人聽書_ - 虞兮嘆【絕美戲腔】『動態歌詞 / 完整高清音質 一首超好聽的古風歌曲』Wen Ren Ting Shu - Yu Xi Tan
（畫質：1080p）
https://youtu.be/WBJirnGRqQ0
聞人聽書_ - 虞兮嘆『難捨一段過往 緣盡又何妨』【動態歌詞Lyrics】
（畫質：360p）
https://youtu.be/nANVhe77qM4
虞兮叹 | 虞兮嘆 - 聞人聽書【垓下一曲離亂 楚歌聲四方】古風 中國風 抖音 中文歌曲 華語歌曲 | Chinese Song, Chinese Music
（畫質：1080p）
https://youtu.be/WxCXqjGYoDM
虞兮嘆 【 一小時的音樂】 虞兮嘆 聞人聽書【垓下一曲離亂 楚歌聲四方】古風 中國風 抖音 中文歌曲 華語歌曲 | 1 HOUR
（畫質：1080p）
https://youtu.be/n8SL99EZaRo
聞人聽書 虞兮嘆 1小時 抖音歌曲【簡/繁動態歌詞】♫一聲虞兮虞兮淚眼已潸然♫ 聞人聽書 虞兮嘆 【簡/繁動態歌詞】♫一聲虞兮虞兮淚眼已潸然♫
（畫質：1080p）
https://youtu.be/5YHJ4-ELbq8",0,0,2 years ago (edited)
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,司空震震撼动来袭～,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,那女声是谁~,6,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,看李星我笑了,1,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,以後烏鴉坐飛機又多一人,1,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,来了来了,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,李信 哈哈哈哈,1,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"司空震感觉会是新本命
同感",2,1 reply,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,2:41,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,哈哈哈，曹老板。。够惨,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"澜之后
30秒后复活",1,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,大仙也看火影,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,王者真的是被游戏耽误的动漫,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"2:41
 笑死我",0,0,2 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,这变身后的造型好像妖精尾巴里的AUGUST，那个和艾琳妈妈齐名的男人,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,我是JOJO不能忘记,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,看李信，啊哈哈,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,我现在每天在训练营调对这个曹操来个五杀,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,看到澜 我想到刺客伍六七的柒,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,曹操：忠诚？美妙的谎言,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,无情我一开始司空震是铠,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,用心做cg，用脚做游戏,6,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,澜的技能和司马懿很相似...,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,有可能司马懿的大招和二技能cd还没好,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"司馬真心放水
当然，曹操是他灭家仇人
 @unname4390 
 我知道",5,2 replies,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,在王者世界有一个地方能看出澜被孙策救了,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,王者欠我们一部电影,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"三国里面司马懿是司马家族的，他最后会背叛曹操
王者的故事是司马懿要报复曹操杀死自己的父亲",2,1 reply,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,司馬懿大招在CD,0,0,3 years ago (edited)
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,舜，堯，禹三皇帝幾時出？,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,大仙：蔡文G,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,拍个戏吧 我会去电影院支持,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,被游戏耽误的动画公司,1,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,李信还有5秒到达战场,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,司空震的雷霆之力：想升4，8，12级？先让我帮你渡天雷劫，若失败，则死亡，若成功，也是死,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,看李信,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,等不及用铠和司空拼刀,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"我想问问，如果东皇出破军，那对面打东皇的时候，被吸的人血少过一半，伤害会增加吗，如果增加的话东皇扣的血会一起增加吗，如果情况反过来，是我方队友打被吸的人又会如何
一切大前提都是东皇出破军
没有人会去出破军，你要是想伤害高，你出红莲加面具2技能接大可以单杀。还不死再接一个2收尾。
 @catanddogdiary5018 
 我就好奇啊，谁不知道不会出破军啊",0,3 replies,3 years ago (edited)
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,第一,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"女生配音是誰
人家一个公司找个女的还不简单
再不然自己下个变声器也行
 @LIBIE2521 
 我也知道只是有點好奇
 @lzer3863 
 可能性不多",22,4 replies,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,杀无数个，竟然唯一的新存者,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,有点曼达洛人的味道,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,在王者界澜跑去了孙策他们那里，肯定是被救了不用说,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,王者荣耀---一个被游戏耽误的电影公司,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,这段CG本來很感动可被夢泪解说得很没感觉,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,老子觉得最刁的还是那艘木制快艇！,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,有不详之力？那都有不详之力一定能出不详吧,0,0,1 month ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"啊对了我补充一点就是真的没捉到的原因因为曹操位移太短了，哈哈
刚完还在冷却",1,1 reply,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,曹操跟司马懿，哭晕在厕所了,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,曹操他的刀本來不夠長啊,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,那个问问题的女声是谁,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,我觉得司马懿可能是故意放走他们的，毕竟他和曹操有仇,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,几时出新英雄？？？？,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,金币准备好了,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,闪电五连便,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"出復活甲好還是名刀好
复活甲换秒换名刀",1,1 reply,3 years ago (edited)
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,不好意思，司空震是法师,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,团藏和甲？,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,如果Cg不能做死英雄，然后一场旷世大战以后，半个人没死,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,司马空震,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,蔡文姬没蓝也没澜了xd,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"反正澜出来之后，我天天就想掏钱求timi出番
 后遗症太强了，我看过的之前出来的任何英雄cg 都没给我这么大的感觉， 就想一直看澜 一直看关于他的故事
真的，再求一遍 timi出王者番
我也是。。。本来都快弃游了，cg出来之后开始天天练澜
我之前从来不打野的
一直看我的故事",3,2 replies,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"希望司大人别把价钱放到18888了存到快要死了
13888就好了啊天美",0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"眾所周知 
王者用心做CG 用脚做游戏",0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,雷切？,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"这是英雄有点像凯和盘古的合体
是铠",2,1 reply,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"曹操只用了一个平a,这还不是放水？",0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"总不能游泳去追一头鲨鱼吧,",0,0,1 year ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,,0,0,3 years ago
【荣耀发财快报】新英雄司空震震撼来袭！揭秘澜CG全故事线，身世悲惨堪比鸣人！,212,"澜之后被孙策捡到了
所以改名叫吕蒙，為了曹操忘記他，现后再找曹操報仇",0,1 reply,3 years ago
